,accreditationFlag,accreditationPeriod,availabilityFlag,catersForDiverseNeedsFlag,certification,contactDetails_address_addressLine1,contactDetails_address_country,contactDetails_address_geoLocationDetails_latitude,contactDetails_address_geoLocationDetails_longitude,contactDetails_address_postcode,contactDetails_address_state,contactDetails_address_suburb,contactDetails_contactName,contactDetails_emailAddress,contactDetails_enquiryHours,contactDetails_faxNumber,contactDetails_phoneNumber,contactDetails_websiteURL,cultureSpiritualFoodRequirement,description,endDate,facilityAddress_addressLine1,facilityAddress_addressLine2,facilityAddress_country,facilityAddress_postcode,facilityAddress_state,facilityAddress_suburb,facilityName,fundedFlag,iD,languages_language,locallyKnownAsName,mPIR,mPIRPeriod,nNCFlag,outletID,outletName,previouslyKnownAsName,qIEnrolmentFlag,rADApprovalDate,rADThresholdDate,rADThresholdEffDate,rADThresholdValue,sanctionFlag,serviceType,startDate,waitlistFlag,websiteURL
971,true,3 Years,true,false,true,60-68 Regent Street ,Australia,-33.9543124,151.1121811,2207,NSW,BEXLEY,Kerrie Alford,kalford@homewoodcare.com.au,,+610295031899,+610295031800,www.homewoodcare.com.au,,,,,60-68 Regent Street,,2207,NSW,BEXLEY,Homewood Gardens,true,1-EP-967,,,6.28,2015-07-01,false,1-E6-2455,Homewood Gardens,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2011-08-22,true,https://www.homewoodcare.com.au
972,true,3 Years,true,true,true,64 ILIFFE Street ,Australia,-33.9539662,151.1122927,2207,NSW,BEXLEY,Kerrie Alford,kalford@homewoodcare.com.au,,+610295031899,+610295031800,www.homewoodcare.com.au,,,,,64 ILIFFE Street,,2207,NSW,BEXLEY,Homewood Nursing Home,true,1-EP-7299,,Not Supplied,6.28,2015-07-01,false,1-E6-534,Homewood Nursing Home,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-01-01,true,http://www.homewoodcare.com.au
973,true,3 Years,true,true,true,8 YOUNG Road ,Australia,-38.003775,145.275707,3803,VIC,HALLAM,Nicole Bradbury,nicole.bradbury@tlcagedcare.com.au,,+610387791688,+610498058957,http://ww.tlchomewood.com.au,,"Located in the south-eastern Melbourne suburb of Hallam, Homewood is an elegant home designed with your comfort and safety in mind. Homewood offers you luxury accommodation, dining and relaxation options plus the highest accredited standards of healthcare - giving peace of mind to you and your family.<br/><br/>Residents are welcome to enjoy the inviting fireplace located in our lounge and dining area just off our main entrance. Other cosy nooks and quiet reflective sitting rooms are located throughout the home. You and your guests are also welcome to relax in our private dining room and café area. <br/><br/>Homewood provides spacious private rooms with ensuite bathrooms and a luxurious standard of fixtures and fittings. Our nutritionally balanced meals are all cooked fresh on site. Homewood also offers a range of indoor and outdoor areas where you can relax and enjoy the surroundings. Our lifestyle program offers a range of entertainment, outings and other social activities to",,,8 YOUNG Road,,3803,VIC,HALLAM,Homewood Residential Aged Care,true,1-EP-2093,,Homewood,6.28,2015-07-01,false,1-E6-927,Homewood Residential Aged Care,Aaron Private Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1997-01-01,false,http://www.tlchomewood.com.au/
974,true,3 Years,true,true,true,34 LUX Way ,Australia,-37.7655754,144.9596237,3056,VIC,BRUNSWICK,Afif Hadj,afifhadj@gmail.com,,+610393808631,+610393808028,www.hopeagedcare.com.au,,Hope Aged Care is a 110 bed 5 level home built on a historical Brunswick site  The home is quietly nestled in the heart of cosmopolitan Brunswick meters away from the bustle of Sydney Road and a quick tram train ride to the city  <br/>Hope Aged Care is modern home providing a comfortable accommodation in single double and shared room all with private en suites  The home has superb panoramic city views from the rooftop garden an innovative interactive external walkway and a large peaceful internal leafy courtyard retreat  Lounge and balcony areas have been designed to allow residents to meet with their family and friends at any time  A childrens play room is a great place for the grandchildren to play while they remain under the close watch of their family<br/>At Hope Aged Care you will find people living together in harmony exchanging day to day conversations over a cup coffee or participating in a wide range of individually designed and culturally specific planned activities  The,,,34 LUX Way,,3056,VIC,BRUNSWICK,Hope Aged Care,true,1-EP-2118,,Hope Aged Care,6.28,2015-07-01,false,1-E6-1045,Hope Aged Care,Kanella Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1981-07-15,false,www.hopeagedcare.com.au
975,true,3 Years,true,true,true,12 MITCHELL Place ,Australia,,,3396,VIC,HOPETOUN,Judy Carran,agedcareenquiries@rnh.net.au,,+610353961215,+610353961246,www.rnh.net.au,,"The wellbeing of the residents is our reason for being. That’s why we put the ‘Person-First’ in everything we do. We believe it is important to embrace the individuality of every resident for whom we are privileged to care. We work diligently with the resident and family to ensure residents get the right care and support for them.<br/>Our focus is on the ability of the person so they have continued capacity and the opportunity to keep doing the things that they want to do. Our focus on living life to the fullest allows each resident to continue to share their knowledge and skills and learn new knowledge and skills.<br/>It’s important that we have a partnership with families, friends, stakeholders and partners that demonstrates a commitment to social, physical, emotional, psychological and spiritual wellness of the resident.<br/>Respite is provided to give an opportunity for families and carers to have a short break from the routine of daily at-home care.",2015-12-02,,100 Toole Street,,3396,VIC,HOPETOUN,Hopetoun Hostel,true,1-EP-3718,,,6.28,2015-07-01,false,1-E6-769,Hopetoun Hostel,Corrong Village Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://www.rnh.net.au
976,true,3 Years,true,false,true,12 MITCHELL Place ,Australia,,,3396,VIC,HOPETOUN,Judy Carran,agedcareenquiries@rnh.net.au,,,+610353961246,,,"The wellbeing of the residents is our reason for being. That’s why we put the ‘Person-First’ in everything we do. We believe it is important to embrace the individuality of every resident for whom we are privileged to care. We work diligently with the resident and family to ensure residents get the right care and support for them.<br/>Our focus is on the ability of the person so they have continued capacity and the opportunity to keep doing the things that they want to do. Our focus on living life to the fullest allows each resident to continue to share their knowledge and skills and learn new knowledge and skills.<br/>It’s important that we have a partnership with families, friends, stakeholders and partners that demonstrates a commitment to social, physical, emotional, psychological and spiritual wellness of the resident.<br/>Respite is provided to give an opportunity for families and carers to have a short break from the routine of daily at-home care.",,,12 MITCHELL Place,,3396,VIC,HOPETOUN,Hopetoun Nursing Home,true,1-EP-5719,,,6.28,2015-07-01,false,1-E6-1006,Hopetoun Nursing Home,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1999-04-12,true,http://www.rnh.net.au
977,true,3 Years,true,true,true,8 D'aram Street ,Australia,-33.8339611,151.1524069,2110,NSW,HUNTERS HILL,Fiona Kelman,info@twilight.org.au,,,+610294992064,http://twilight.org.au/,,Horton House has temporarily relocated to Hunters Hill whilst we redevelop the Gordon site. <br/><br/>Our temporary home at Hunters Hill offers single room accommodation with private ensuites or 2 bedroom suites with a shared bathroom.<br/><br/>The buildings have been recently refurbished and provide a high level of comfort and amenity.,,,8 D'aram Street,,2110,NSW,HUNTERS HILL,Horton House,true,1-EP-1950,,Not Supplied,6.28,2015-07-01,false,1-E6-65,Horton House,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://www.twilight.org.au
978,true,3 Years,true,true,true,41 CASTOR Street ,Australia,-34.8300043,148.9122759,2582,NSW,YASS,Robyn Broms,ceo@hortonhouse.com.au,,+610262266093,+610362263090,,,Residential and respite care available.,,,41 Castor Street,,2582,NSW,YASS,Horton House and Warmington Lodge,true,1-2E3BSC,,Horton House and Warmington Lodge,6.28,2015-07-01,false,1-E6-661,Horton House and Warmington Lodge,Horton House Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1992-09-01,true,http://www.hortonhouse.com.au
979,true,3 Years,true,true,true,91 Hybanthus Road ,Australia,-32.0386406,115.9211257,6148,WA,FERNDALE,Kim Oates,kim@masoniccarewa.com.au,,,+610862280400,,,,,,91 Hybanthus Road,,6148,WA,FERNDALE,Howard Solomon Aged Care Facility,true,1-EP-226,,Not Supplied,6.28,2015-07-01,false,1-E6-1859,Howard Solomon Aged Care Facility,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1987-07-01,true,http://ww.masoniccarewa.com.au
980,true,3 Years,true,true,true,2B TURA BEACH Drive ,Australia,-36.8647534,149.914058,2548,NSW,TURA BEACH,Gabriele Dummett,gabriele.dummett@rsllifecare.org.au,,+610264950743,+610264959923,http://www.rsllifecare.org.au,,"Hugh Cunningham Gardens cares for 66 residents. Accommodation comprises a bed/sitting room with private bathroom, heating and emergency call button. There are community lounges and dining rooms.<br/><br/>Friendly staff liaise with residents providing care and companionship. We aim to assist all residents to maintain as much independence as possible.<br/><br/>Staffed around the clock by dedicated professionals, the assisted living residence offers help with bathing, dressing and administering medications. Residents of assisted living enjoy three delicious meals each day and participate in a wide range of programs and events especially tailored to their interests and needs.<br/>One of three facilities operated by RSL Lifecare in this region.",,,2B TURA BEACH Drive,,2548,NSW,TURA BEACH,Hugh Cunningham Gardens,true,1-EP-2012,,,6.28,2015-07-01,false,1-E6-2002,Hugh Cunningham Gardens,Mariner Park,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2002-08-19,true,http://www.rsllifecare.org.au
981,true,3 Years,false,true,true,120 HIGH Street ,Australia,-33.8224916,151.1427955,2110,NSW,HUNTERS HILL,Justine Spies,residential@montefiorehome.com.au,,+610283459195,+610283459135,www.montefiorehome.com.au,Kosher food provided,"The Montefiore Home at Hunters Hill is situated within nine acres of tranquil, leafy gardens rich with bird life, off High Street in Hunters Hill. We offer our Residents exceptional levels of care within a friendly, Jewish, family environment.<br/><br/><br/><br/>Hunters Hill has nursing and other staff on duty 24 hours a day, seven days a week, 365 days a year. Residents have free access to an extensive list of allied health services aimed at enhancing their well-being and quality of life. <br/><br/><br/> <br/><br/>Our Residents enjoy a full and regular program of activities designed to keep them active, stimulated, healthy and as independent as possible. The Hunters Hill campus has seven activity/recreation rooms where Residents enjoy regular art and crafts sessions, pottery, beading and a host of other activities. The Home also has a therapy kitchen, a sewing room and a card room, as well as a well-stocked library and mobile library providing a range of large and mobile library.",2015-12-02,,120 HIGH Street,,2110,NSW,HUNTERS HILL,Hunters Hill Montefiore Home,true,1-EP-3343,,Not Supplied,6.28,2015-07-01,false,1-E6-452,Hunters Hill Montefiore Home,Sir Moses Montefiore Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1979-06-07,true,http://ww.montefiorehome.com.au
982,true,3 Years,true,true,true,11 Connemarra Street ,Australia,-33.9551843,151.1326525,2207,NSW,BEXLEY,Karen Wall,info@huntingdongardens.com.au,,+610295678046,+610295971655,http://www.huntingdongardens.com.au,,"Huntingdon Gardens offers quality residential living with the highest level of care and support.The environment and furnishings have been carefully designed and selected to provide residents with a comforting, home-like environment.<br/><br/>Huntingdon Gardens provides quality residential care. We also have accommodation specially designed for the needs of residents with dementia, in an independent wing called the Wattle Suite. Our facility provides a safe, secure environment for all our residents, including access to their own courtyard gardens, where residents can socialise, relax and move around freely.<br/>General Features of Residential Care Suites and Rooms<br/>The facility has been designed to provide the highest standards in comfort, privacy and assistance so our residents can continue to enjoy a fulfilling life.<br/>Individual suites are generously sized and are fully furnished in a comfortable home-like style, with coordinated fabrics, furnishings and floor coverings",,,11 Connemarra Street,,2207,NSW,BEXLEY,Huntingdon Gardens Aged Care Facility,true,1-EP-3130,,HUNTINGDON GARDENS AGED CARE FACILITY,6.28,2015-07-01,false,1-E6-552,Huntingdon Gardens Aged Care Facility,Huntingdon Residential Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1977-02-11,true,http://www.huntingdongardens.com.au
983,true,3 Years,true,true,true,3278 Huon Highway ,Australia,-43.0816738,147.0164088,7113,TAS,FRANKLIN,Enquiries@ Huon Eldercare,enquiries@huoneldercare.org.au,,+610362663638,+610362647100,,,A community owned Not for Profit organisation,,,3278 Huon Highway,,7113,TAS,FRANKLIN,Huon Eldercare,true,1-EP-1246,,Huon Eldercare,6.28,2015-07-01,false,1-E6-1926,Huon Eldercare 8002,Huon Districts Eldercare Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,www.huoneldercare.org.au
984,true,3 Years,true,true,true,3278 Huon Highway ,Australia,-43.0816738,147.0164088,7113,TAS,FRANKLIN,Enquiries@ Huon Eldercare,enquiries@huoneldercare.org.au,,+610362663638,+610362647100,,,A community owned Not for Profit organisation,,,3278 Huon Highway,,7113,TAS,FRANKLIN,Huon Eldercare,true,1-EP-1246,,Huon Eldercare,6.28,2015-07-01,false,1-E6-1926,Huon Eldercare 8002,Huon Districts Eldercare Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,www.huoneldercare.org.au
985,true,3 Years,true,true,true,1231 Plenty Road ,Australia,-37.7009694,145.0576404,3083,VIC,BUNDOORA,Maria Davidson,maria.davidson@nh.org.au,,+6194953200,+6194953188,,,Ian Brand Nursing Home cares sensitively and professionally for each individual entrusted to us. Ian Brand Nursing Home promotes well being in aged persons by encouraging independence and involvement in family and community life.,,,1231 Plenty Road,,3083,VIC,BUNDOORA,Ian Brand Nursing Home,true,1-EP-6006,,Not Supplied,6.28,2015-07-01,false,1-E6-1132,Ian Brand Nursing Home,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1991-11-06,true,http://www.nh.org.au/becc
986,true,3 Years,true,true,true,2-10 FIRST Street ,Australia,-34.9026691,138.571571,5007,SA,BROMPTON,Vicki Radosav,resiadmissions@anglicaresa.com.au,,+610883059211,+610883059279,http://ww.anglicaresa.com.au,,This is a facility which provides support for disadvantaged frail aged residents who were homeless or at risk of homelessness. Clients are referred through the Exceptional Needs Unit of the Department of Health.,,,2-10 FIRST Street,,5007,SA,BROMPTON,Ian George Court,true,1-EP-6743,,Anglicare,6.28,2015-07-01,false,1-E6-2112,AnglicareSA - Ian George Court,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2004-02-09,true,http://anglicaresa.com.au/older-people/residential-care/ian-george-court/
987,true,3 Years,true,true,true,2C KARIMBLA Street ,Australia,,,2228,NSW,MIRANDA,Toni Thibaud,esm-ibismiranda@ibispl.com.au,,+610295253050,+610295400236,http://www.ibiscare.com.au/miranda,,,,,2C KARIMBLA Road,,2228,NSW,MIRANDA,IBIS Care Big Sister Hostel,true,1-EP-6109,,IBIS Care Big Sister,6.28,2015-07-01,false,1-E6-39,IBIS Care Miranda,Big Sister Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.ibispl.com.au
988,true,3 Years,true,true,true,8 Blundell Parade ,Australia,-34.3668877,150.8940372,2518,NSW,CORRIMAL,Rose Murphy,admin@illawarradiggers.com.au,,+610242845482,+610242832533,,,,,,8 Blundell Parade,,2518,NSW,CORRIMAL,Illawarra Diggers,true,1-EP-934,,Illawarra Diggers,6.28,2015-07-01,false,1-E6-51,Illawarra Diggers,Illawarra Diggers Aged and Community Care Residenc,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,false,http://www.illawarradiggers.com.au
989,true,3 Years,true,true,true,1 Eyre Place ,Australia,-34.4820193,150.8799528,2502,NSW,WARRAWONG,Sarah King,sarahking@multiculturalagedcare.com.au,,+610242763316,+610242763212,www.multiculturalagedcare.com.au,"Culturally appropriate recreational activities program and menu to suit individual cultural, spiritual and ethical food requirements","Multicultural Aged Care Illawarra has been providing care and support for older people from culturally and linguistically diverse backgrounds for over 24 years and are currently providing care and services for 89 residents from over 23 countries.<br/>Our residential aged care home provides many services aside from residential accommodation, providing residents with nursing care, cleaning, meals, maintenance and a range of program activities to suit their needs and interests. Visiting health professionals also provide medical, chiropractic and physiotherapy services within the village, allowing residents to receive ongoing medical and health care within their residential surroundings.<br/><br/>",,,1 Eyre Place,,2502,NSW,WARRAWONG,Illawarra Multi-Cultural Village Hostel,true,1-EP-4087,"[Croatian, English, German, Greek, Italian, Japanese, Macedonian, Maltese, Polish, Portuguese, Russian, Spanish]",Not Supplied,6.28,2015-07-01,false,1-E6-241,Multicultural Aged Care Illawarra,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1991-09-09,true,http://www.multiculturalagedcare.com.au
990,true,3 Years,true,true,true,32-50 COLLEGE Street ,Australia,-36.3380705,146.3098504,3677,VIC,WANGARATTA,Douglas Wain,douglas.wain@nhw.hume.org.au,,+610357224471,+610357210302,http://www.nhw.hume.org.au,,62 bed service specializing in the care of high need residents with physical and memory deficits,,,32-50 COLLEGE Street,,3677,VIC,WANGARATTA,Illoura - Residential Aged Care,true,1-EP-4619,,,6.28,2015-07-01,false,1-E6-1166,Illoura - Residential Aged Care,Wangaratta District Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1996-06-30,true,http://www.nhw.hume.org.au
991,true,3 Years,true,true,true,195 Birrell Street ,Australia,-33.8976066,151.2596501,2024,NSW,WAVERLEY,Service Manager,infosouth@uniting.org,,,+610293694619,https://www.uniting.org,,"Uniting Illowra is a modern, homelike aged care residence located in Waverley. The residence has 42 individual, private rooms with ensuites and offers low care services designed to maximise your independence while ensuring 2comfort and safety. The residents of Illowra are cared for in three self-contained households, each with their own kitchen, dining room, lounge room and laundry. One secure household is dedicated specifically for residents in need of dementia care.",2015-12-02,,195 Birrell Street,,2024,NSW,WAVERLEY,Uniting Illowra Waverley,true,1-EP-4306,,Illowra Hostel,6.28,2015-07-01,false,1-E6-282,Uniting Illowra Waverley,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1996-03-05,false,https://www.uniting.org
992,true,3 Years,true,true,true,10 Magnetic Drive ,Australia,-26.6769348,153.081965,4556,QLD,BUDERIM,Gratia Ashmore,gratia.ashmore@lccqld.org.au,,+610754567699,+610754567600,http://www.lccqld.org.au/services-for-seniors/buderim/,,"Immanuel Gardens is a welcoming community located on the north-eastern slope of Buderim Mountain, with expansive views overlooking Mooloolaba and the ocean beyond. The grounds feature 86 acres of private, sub-tropical bushland with extensive landscaped gardens.<br/><br/>We have co-located retirement village units, a nursing home and a hostel, offering a continuum of support in a familiar environment. These services support family members staying together, regardless of changing needs.<br/><br/>Our residents play an active role in determining the leisure and lifestyle program. For example, residents asked for a petanque course to be built and it is now a favourite place for leisurely afternoon games.<br/><br/>We are proud to be part of the 'first wave' of aged care services in Australia to offer Consumer Directed Care packages. These new home care packages support older people to age well at home.",,,10 Magnetic Drive,,4556,QLD,BUDERIM,Immanuel Gardens Hostel,true,1-EP-5187,,Immanuel Gardens,6.28,2015-07-01,false,1-E6-1311,Immanuel Gardens Hostel,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-05-31,true,http://www.lccqld.org.au/services-for-seniors/buderim/
993,true,3 Years,true,true,true,10 Magnetic Drive ,Australia,-26.6769348,153.081965,4556,QLD,BUDERIM,Gratia Ashmore,gratia.ashmore@lccqld.org.au,,+610754567699,+610754567600,http://www.lccqld.org.au/services-for-seniors/buderim/,,"Immanuel Gardens is an inviting community located on the north-eastern slope of Buderim Mountain, with expansive views overlooking Mooloolaba and the ocean beyond. The grounds feature 86 acres of private, sub-tropical bushland with extensive landscaped gardens.<br/><br/>Within our grounds we have a residential aged care service and a retirement village – conveniently co-located so that you can stay in your community even if your care needs change.",,,10 Magnetic Drive,,4556,QLD,BUDERIM,Immanuel Gardens Nursing Home,true,1-EP-6196,,Immanuel Gardens,6.28,2015-07-01,false,1-E6-1454,Immanuel Gardens Nursing Home,,false,,2015-06-27,2015-01-01,550000,true,Residential Permanent,1993-01-01,true,http://www.lccqld.org.au/services-for-seniors/buderim/
994,true,3 Years,true,true,true,18 Iverison Road ,Australia,-35.1691861,150.5917816,2540,NSW,SUSSEX INLET,Debbie Simson,dsimson@inasmuch.org.au,,+61024411743,+610244411666,www.inasmuch.com.au,,At the present time no sprinkler system is installed in the Hostel Caring Centre. This will be retrofitted in 2016.,,,18 Iverison Road,,2540,NSW,SUSSEX INLET,Inasmuch Community Hostel,true,1-EP-1056,,,6.28,2015-07-01,true,1-E6-248,Inasmuch Community Hostel,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1990-09-03,false,http://inasmuchlifestylevillage.com.au
995,true,3 Years,false,true,true,680A Cabramatta Road West,Australia,,,2177,NSW,BONNYRIGG,Veronica Hon,veronica@indochinesehostel.org.au,,+610287860399,+610287861888,http://www.indochinesehostel.org.au,,"Mission of the Indo-Chinese Elderly Hostel Inc - To provide quality care to the aging Indo Chinese Community. VisionTo provide leadership in aged care in the Indo-Chinese community by providing best practice aged care.Philosophy To provide a supportive environment for the elderly by providing a framework of quality care that is built on management, caring, physical environment, safe systems and recreational functions of the organisation. The providers of different aspects of service work in cooperation in different areas of responsibility, which overlap and ensure integrated care.Values?We believe that caring is an interchange between the carer and the aged person.We assist our residents to maintain dignity, independence, humor, strength and responsibility for their lives.We acknowledge disability without allowing it to inhibit potential for living a full life.We welcome continued involvement with family.",,,680A CABRAMATTA Road West,,2177,NSW,BONNYRIGG,Indo-Chinese Elderly Hostel,true,1-EP-2199,"[Cantonese, Chin Haka (Dialect of Chin), Hainanese (Chinese), Hakka (Chinese), Khmer, Lao, Mandarin, Vietnamese]",Not Supplied,6.28,2015-07-01,false,1-E6-2098,IndoChinese Aged Care Services,Indo-Chinese Frail Aged Peoples Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2003-10-20,true,http://www.indochinesehostel.org.au
996,true,3 Years,true,true,true,49 Nelson Street ,Australia,-36.3338783,141.6558375,3418,VIC,NHILL,Dianne McDonald,aged.care@wwhs.net.au,,+610353914228,+610353914222,www.wwhs.net.au,,"Iona Digby Harris Home is situated beside the West Wimmera Health Service - Nhill Hospital and is a twenty six-bed ground level facility with easy access via covered entrance at the front of the building. It comprises of three purpose built units ensuring residents are cared for in a manner specific to their needs. Each room is furnished and residents are encouraged to decorate their rooms with belongings and mementos of their life. Caring for Residents is the first concern at Iona Digby Harris Home, ensuring the residents’ stay here is safe, comfortable and secure and providing a warm and friendly atmosphere which are all undoubtedly important factors in helping residents overcome the anxieties of living away from their loved ones. Residents’ self-esteem, privacy and freedom of choice are valued. Our philosophy is to ensure and enable residents to live their life with dignity and comfort whilst encouraging them to pursue their own concept of a happy rich and fulfilling life.",2015-12-02,,49 Nelson Street,,3418,VIC,NHILL,Iona Digby Harris Home,true,1-EP-1634,,Iona Digby Harris Home,6.28,2015-07-01,false,1-E6-960,Iona Digby Harris Home,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1994-07-01,true,http://www.wwhs.net.au/
997,true,3 Years,true,true,true,2 WAR MEMORIAL Drive ,Australia,-34.1418186,138.4191038,5461,SA,BALAKLAVA,Noelene Klante,noelene.klante@sa.gov.au,,+610888622286,+610888621246,,,"Country Health SA Ira Parker Nursing Home was built in 1982 as an extension of the already existing Balaklava Hospital.<br/>The home is strongly grounded in the local community, and has strong links with community organisations, churches and businesses, who generously donate time, money or goods towards the benefit of Ira Parker Nursing Home and its residents.<br/>Many of our residents have been local farmers or business owners, who have retired to the township.<br/>Some of the staff live within the local area, and are known to the residents, prior to their admission to Residential Care.<br/>In addition Country Health SA Local Health Network is the largest provider in the State for aged care beds.",2015-12-02,,2 WAR MEMORIAL Drive,,5461,SA,BALAKLAVA,Ira Parker Nursing Home,true,1-EP-6437,,Country Health SA Aged Care,6.28,2015-07-01,false,1-E6-1528,Country Health SA Aged Care - Ira Parker Nursing Home,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1996-02-29,false,105775
998,true,3 Years,true,true,true,13-19 St Johns Avenue ,Australia,,,2144,NSW,AUBURN,Customer Service,customerservice@irt.org.au,,+610242216688,+611800024915,http://www.irt.org.au/sydney/irt-berala-on-the-park,,,,,13-19 ST JOHNS Avenue,,2144,NSW,AUBURN,IRT Berala on the Park,true,1-EP-3073,,Not Supplied,6.28,2015-07-01,false,1-E6-549,IRT Berala on the Park,Berala on the Park,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-03-01,false,www.beralaonthepark.com.au
999,true,3 Years,true,true,true,1 Guy Lane ,Australia,-35.7135588,150.1750166,2536,NSW,BATEMANS BAY,Customer Service,customerservice@irt.org.au,,+610242216688,+611800024915,http://www.irt.org.au/eurobodalla/irt-crown-gardens,,"IRT Group's Mission is to create communities where seniors achieve their optimum quality of life.<br/>We are one of Australia's largest community-based seniors' lifestyle and care providers. Operating throughout NSW, ACT and Queensland, we have been dedicated to caring for the community for 45 years.<br/>Our core business is IRT Lifestyle and Care, which operates lifestyle communities, care centres and in-home care for older Australians.<br/>The core business is supported by IRT Catering, which supplies meals to internal and external customers, and IRT College, a centre of excellence for life-long learning.<br/>IRT returns profits to the community through customer benevolence and IRT Foundation's grants and advocacy programs.<br/><br/>IRT's strategic plan, Towards 2020 is our blueprint for the future. It will allow us to create communities and opportunities where people can age without barriers. It will ensure we are the company known for doing better to do more. It will de",,,1 Guy Lane,,2536,NSW,BATEMANS BAY,IRT Crown Gardens,true,1-EP-4036,,IRT Crown Gardens,6.28,2015-07-01,false,1-E6-1996,IRT Crown Gardens,Crown Gardens,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2002-04-26,false,http://www.irt.org.au
1000,true,3 Years,true,true,true,976 Culburra Road ,Australia,-34.9329902,150.7531682,2540,NSW,CULBURRA BEACH,Customer Service,customerservice@irt.org.au,,+610242216688,+611800024915,http://www.irt.org.au/shoalhaven/irt-culburra-beach,,"IRT Group's Mission is to create communities where seniors achieve their optimum quality of life.<br/>We are one of Australia's largest community-based seniors' lifestyle and care providers. Operating throughout NSW, ACT and Queensland, we have been dedicated to caring for the community for 45 years.<br/>Our core business is IRT Lifestyle and Care, which operates lifestyle communities, care centres and in-home care for older Australians.<br/>The core business is supported by IRT Catering, which supplies meals to internal and external customers, and IRT College, a centre of excellence for life-long learning.<br/>IRT returns profits to the community through customer benevolence and IRT Foundation's grants and advocacy programs.<br/><br/>IRT's strategic plan, Towards 2020 is our blueprint for the future. It will allow us to create communities and opportunities where people can age without barriers. It will ensure we are the company known for doing better to do more. It will de",,,976 Culburra Road,,2540,NSW,CULBURRA BEACH,IRT Culburra Beach,true,1-EP-6052,,IRT Culburra Beach,6.28,2015-07-01,false,1-E6-646,IRT Culburra Beach,IRT - Culburra and Districts Residential Care Faci,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-04-01,false,http://www.irt.org.au
1001,true,3 Years,true,true,true,4 RUTH Place ,Australia,-36.1670635,150.1091121,2546,NSW,DALMENY,Customer Service,customerservice@irt.org.au,,+610242216688,+611800024915,http://www.irt.org.au/eurobodalla/irt-dalmeny,,"IRT Group's Mission is to create communities where seniors achieve their optimum quality of life.<br/>We are one of Australia's largest community-based seniors' lifestyle and care providers. Operating throughout NSW, ACT and Queensland, we have been dedicated to caring for the community for 45 years.<br/>Our core business is IRT Lifestyle and Care, which operates lifestyle communities, care centres and in-home care for older Australians.<br/>The core business is supported by IRT Catering, which supplies meals to internal and external customers, and IRT College, a centre of excellence for life-long learning.<br/>IRT returns profits to the community through customer benevolence and IRT Foundation's grants and advocacy programs.<br/><br/>IRT's strategic plan, Towards 2020 is our blueprint for the future. It will allow us to create communities and opportunities where people can age without barriers. It will ensure we are the company known for doing better to do more. It will de",2015-12-02,,4 RUTH Place,,2546,NSW,DALMENY,IRT Dalmeny,true,1-EP-5028,,IRT Dalmeny,6.28,2015-07-01,false,1-E6-625,IRT Dalmeny,IRT - Eurobodalla Shire Residential Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1984-05-21,false,http://www.irt.org.au
